x,a_mu
0.009881943464279175,3.1689168940620393e-07
-0.3320440948009491,-1.126121376345418e-05
0.2362050712108612,-2.3628638732602564e-06
-0.025414347648620605,-3.3913203597541146e-06
0.05424591898918152,-1.0438410788695905e-06
-0.16544419527053833,-8.66622864734814e-06
0.018604010343551636,-7.756575532101653e-06
0.06275907158851624,-4.513243042044395e-06
0.012408137321472168,-7.004633006503603e-06
-0.05531102418899536,-7.004633006503603e-06
0.29479652643203735,1.0704421417743593e-05
-0.13223332166671753,2.390324081254787e-06
-0.1148574948310852,-5.1522559473351025e-06
0.08722978830337524,8.203354434284491e-07
-0.0170249342918396,-3.9297297427521614e-07
0.023541808128356934,1.3505683100174813e-06
-0.10059720277786255,-6.3811302071548696e-06
-0.06759369373321533,-1.176467752516452e-05
-0.005806565284729004,-1.2242453263450313e-05
-0.0031023025512695312,-1.2505863534978561e-05
-0.01707512140274048,-1.4008043348819994e-05
0.009197413921356201,-1.3171336654334411e-05
-0.05963134765625,-1.8753234758942363e-05
0.10569268465042114,-8.560456494823546e-06
0.03404170274734497,-5.1822093680469165e-06
-0.16370797157287598,-2.188083459172825e-05
-0.004372239112854004,-2.23367407246907e-05
-0.04400646686553955,-2.7068923483209827e-05
0.030024409294128418,-2.3751876130293254e-05
0.05159050226211548,-1.7910760857607187e-05
-0.0553932785987854,-2.4331967347242224e-05
-0.04111582040786743,-2.9211430503742788e-05
-0.08772021532058716,-3.9868883348537883e-05
0.05775630474090576,-3.26835867746242e-05
-0.04060018062591553,-3.7840031042265746e-05
-0.03981626033782959,-4.300698981345108e-05
0.030066728591918945,-3.9012074633453726e-05
-0.022260308265686035,-4.202223322541265e-05
0.06261336803436279,-3.336035858299473e-05
-0.06722795963287354,-4.28367458342193e-05
0.0013587474822998047,-4.263518270226668e-05
0.11265498399734497,-2.6114607514311973e-05
0.046986520290374756,-1.909221978922436e-05
-0.041955530643463135,-2.5472924760504253e-05
-0.0010958313941955566,-2.5638755842657662e-05
-0.06957072019577026,-3.6606582176420456e-05
0.058075904846191406,-2.7280395393457013e-05
-0.006668150424957275,-2.8364590219841234e-05
0.042340636253356934,-2.132981069572716e-05
-0.04421985149383545,-2.8790968182547555e-05
0.015267491340637207,-2.616638186834762e-05
-0.07758456468582153,-3.9689114391969955e-05
0.062334537506103516,-2.8122406207514676e-05
0.0028539299964904785,-2.8122406207514676e-05
0.0500757098197937,-1.8970129134387797e-05
-0.03514450788497925,-2.5483613197639312e-05
0.06723201274871826,-1.2825643653944518e-05
0.0320662260055542,-6.6995791998087265e-06
0.014163017272949219,-3.9544398819829325e-06
0.10312849283218384,1.631075833317331e-05
-0.044971585273742676,7.3464825952476135e-06
-0.033957719802856445,4.848084052500017e-07
0.0243721604347229,5.475693398724548e-06
0.046117186546325684,1.5045797003059508e-05
-0.07709234952926636,-1.1698954876953283e-06
-0.04597878456115723,-1.0965762128933155e-05
0.02757108211517334,-5.0131884655951394e-06
-0.02347087860107422,-2.368275423504418e-05
-0.06119108200073242,-2.368275423504418e-05
0.008694887161254883,-2.1729147872028236e-05
-0.06031090021133423,-3.540425882508121e-05
0.0831751823425293,-1.630116979329225e-05
-0.05652254819869995,-2.9428918659915503e-05
0.29929935932159424,4.093465640646004e-05
-0.2644771337509155,-2.1972299210692734e-05
0.24366140365600586,3.664865237976015e-05
-0.054849863052368164,2.329446957328664e-05
-0.043011248111724854,1.2705931188961825e-05
-0.01114743947982788,9.929419511261249e-06
0.03935879468917847,1.9826739596615884e-05
-0.012044131755828857,1.6759292306711462e-05
-0.020026743412017822,1.1608073003784595e-05
0.027589142322540283,1.877098132377172e-05
-0.01644754409790039,1.4449054629320138e-05
0.016775846481323242,1.8894228350202414e-05
-0.06855833530426025,5.200668322969209e-07
-0.05880469083786011,-1.539633917592796e-05
-0.05092042684555054,-2.9313318452246126e-05
0.023358583450317383,-2.2855513383185936e-05
0.0058675408363342285,-2.1213022123125345e-05
-0.17293918132781982,-6.990076375646785e-05
0.007592678070068359,-6.772238980095954e-05
-0.2564178705215454,-0.0001412968127510831
-1.2827587127685547,-0.0005129046548338588
0.6748150587081909,-0.00031540955476702567
-0.5615279674530029,-0.000481056330813971
1.9257869720458984,9.272607999756408e-05
1.291800618171692,0.00048099384663320515
-0.017888441681861877,0.0004754224812682448
-0.15196478366851807,0.00042877511510543804
0.2514963150024414,0.0005062825847964243
0.6279909014701843,0.0007016921087547158
-0.04074591398239136,0.0006886725393306142
0.3305358290672302,0.0007931758198249707
0.008353972807526588,0.0007955916746617578
0.0736064612865448,0.0008190529813475942
0.02922060340642929,0.0008282812015291272
0.03528239578008652,0.0008395688807261012
0.03929511085152626,0.0008522710659059244
0.017628788948059082,0.0008578576463617794
0.0031761080026626587,0.000858635859563994
0.027455098927021027,0.000867635516556022
0.01833072304725647,0.0008685704809083379
-0.013733215630054474,0.0008685704809083379
-0.004121258854866028,0.0008668418484506177
0.0343911349773407,0.0008785455771249929
-0.024975575506687164,0.0008694503381996311
-0.040542446076869965,0.0008547711624607334
0.038046374917030334,0.0008680538693383744
0.0504658967256546,0.0008858999529414682
-0.025280144065618515,0.0008764151050139011
-0.0015670731663703918,0.0008755228503273133
0.06900972127914429,0.0009005842018624077
-0.029577188193798065,0.0008892925320110707
-0.022390060126781464,0.0008806057948887287
0.0638447105884552,0.0009042685447643168
0.005811270326375961,0.0009061257107189847
-0.06107301637530327,0.0008825036036881429
0.05897924676537514,0.0009048002745206674
0.04947460815310478,0.0009235695149185071
-0.05659161135554314,0.0009011909564469212
-0.01314537599682808,0.0008956883727134371
0.036873359233140945,0.0009098774516794897
-0.006276536732912064,0.0009070242252066904
-0.0630669891834259,0.0008814555118529573
0.054340288043022156,0.0009029627550895807
-0.008136946707963943,0.0008993020195112571
-0.03159238025546074,0.000886058764029303
0.06070644408464432,0.0009105984834585808
0.03923533856868744,0.0009264210613793443
-0.02541980892419815,0.0009154745883628832
-0.022594667971134186,0.0009056446900579881
0.037754762917757034,0.0009211485366891966
-0.010799922049045563,0.0009161862818818023
-0.017988741397857666,0.0009081331044035026
0.04667624086141586,0.0009277493985787512
0.0014179758727550507,0.0009279607932553157
-0.021391913294792175,0.0009182777015172978
0.041545506566762924,0.0009360092430144445
-0.011034153401851654,0.0009307536889004469
0.003485683351755142,0.0009318821042201341
0.004419554024934769,0.0009334315622584603
0.029437262564897537,0.0009461690684734393
0.003041934221982956,0.0009471110530276054
0.0027242153882980347,0.0009479144261455034
0.022103875875473022,0.0009575332892390738
0.0024163685739040375,0.0009467580379416039
-0.023924570530653,0.0009467580379416039
0.02895546704530716,0.0009597103175850787
0.007818475365638733,0.0009628998068913207
0.007817700505256653,0.0009661051644854053
0.017752863466739655,0.0009739981158067365
0.010527592152357101,0.0009785147505971313
0.0037059225142002106,0.0009798112093777165
0.02986646443605423,0.0009936166834879675
0.02425721287727356,0.0010047946184262723
-0.01865461841225624,0.0009952979508832083
0.03692564740777016,0.0010127466711329935
0.003189980983734131,0.0010138095760227194
0.005800493061542511,0.0010161586507915004
0.02309376373887062,0.0010270497805348092
0.05101577937602997,0.0010518375819671135
-0.01939815655350685,0.001041644857722434
-0.048794765025377274,0.0010166781430342605
-0.003825094550848007,0.0010142402023634656
0.08398193120956421,0.001056227554615643
-0.03548676520586014,0.0010376413315729938
-0.03475379943847656,0.001019346404002018
0.058313217014074326,0.001048777824363964
0.03156277909874916,0.0010645300149847898
-0.03322739154100418,0.0010467406812630022
0.043999508023262024,0.0010691316312940442
0.007703468203544617,0.0010726068324964542
-0.054116446524858475,0.0010435583014992912
0.02704133465886116,0.001057307710277383
-0.004491031169891357,0.0010425268206403033
-0.02110789716243744,0.0010425268206403033
0.02188155986368656,0.0010537053125014603
0.03400355577468872,0.001071463069653864
-0.015959177166223526,0.001062241963101197
-0.00788356363773346,0.0010573759035303382
0.047221068292856216,0.001082602171736479
-0.02198568731546402,0.0010699387496846409
-0.02638697251677513,0.0010547975807526167
0.04118436947464943,0.0010770272606433864
0.02680654078722,0.001091344201733784
-0.020408280193805695,0.0010793274070652313
-0.008382786065340042,0.001074015209146288
0.013372275978326797,0.001080950224731733
0.0019422434270381927,0.0010814380472335538
-0.006942708045244217,0.0011011485055810039
0.04356497898697853,0.0011011485055810039
-0.01602327823638916,0.0010913223079548175
-0.0014718398451805115,0.001089845203509013
0.0015841685235500336,0.0010901312929127841
0.009070556610822678,0.001094769629163067
0.0019474178552627563,0.0010952672993867609
-0.005582407116889954,0.0010913532822862443
0.01877950131893158,0.001101764362280893
0.016314364969730377,0.0011107556756378865
0.011541072279214859,0.0011169460056969108
0.007098250091075897,0.0011205105114129672
0.02350693568587303,0.0011339062250691635
-0.016915373504161835,0.0011230617310657044
-0.0023026466369628906,0.0011209951196274714
0.016509152948856354,0.0011455859826862225
0.026240330189466476,0.0011455859826862225
0.011678289622068405,0.001152016862972339
0.012191344052553177,0.001158783857232283
0.028472362086176872,0.0011755929987997413
-0.002651158720254898,0.0011732287013211252
0.0023702383041381836,0.0011739711485663315
0.009225081652402878,0.0011789843042527316
0.004399493336677551,0.0011809973736245391
-0.0027700066566467285,0.0011785181714006967
0.0042905546724796295,0.0011804784190248704
0.016262143850326538,0.0011900144776189284
0.002166852355003357,0.0011906344710697315
0.004978172481060028,0.0011930474766465213
0.021930132061243057,0.001206308514592962
0.012224458158016205,0.0012133807843913097
-0.004614986479282379,0.0012096257899001292
0.014496196061372757,0.0012182174975536213
0.01223963126540184,0.001225370693919913
0.004411466419696808,0.0012274461329942767
0.011705301702022552,0.001234296345693542
0.020961396396160126,0.001247240318348361
0.009171918034553528,0.0012524588810888541
-0.002798955887556076,0.0012497813575643652
0.018952149897813797,0.0012615224265571808
-0.009681884199380875,0.0012542384101568236
0.016910769045352936,0.0012646964074523725
0.010474979877471924,0.001270870216017463
0.01317637413740158,0.0012788786522612955
0.021028287708759308,0.0012922097676235898
0.013837549835443497,0.001300707439906945
0.006186358630657196,0.0013040282032488405
0.020367655903100967,0.0013170302513395272
0.010411925613880157,0.0013232545088614764
0.022772155702114105,0.0013379834472768296
0.0086958147585392,0.0013430531880418146
0.008558791130781174,0.001348041794370767
0.008755374699831009,0.0013531800531841598
0.020662881433963776,0.0013666194082086278
0.018137063831090927,0.001378330283914933
0.00623307004570961,0.001381731591495992
0.013303469866514206,0.0013901116675067164
0.01806546375155449,0.0014018716080342983
0.003843076527118683,0.0014035988351632123
0.010484535247087479,0.0014283629216881961
0.027133334428071976,0.0014283629216881961
0.027818351984024048,0.001447216351228453
0.008642029017210007,0.001452372906173713
0.020235825330018997,0.0014658780176457734
0.015766020864248276,0.0014761923080721625
0.005652107298374176,0.0014792137936798081
0.00804641842842102,0.001483980441302061
0.012603957206010818,0.0014920768748384369
0.005964551120996475,0.001495343421765981
0.025345992296934128,0.0015128171779819075
0.013282980769872665,0.001521467006071634
0.024920117110013962,0.0015387153978305044
0.005859944969415665,0.0015419105528608932
0.0037836208939552307,0.0015435731417956034
0.027445372194051743,0.0015628417416466032
-0.009211152791976929,0.0015548026700180017
0.024163391441106796,0.0015717228758317097
0.033261679112911224,0.0015955104975805302
-0.024532634764909744,0.0015758393652334098
-0.010682612657546997,0.0015665829668635764
0.031930841505527496,0.0015895787912604
0.034223563969135284,0.0016143661709516828
-0.0018585622310638428,0.0016117205666690466
0.036148566752672195,0.001638106633497329
0.00506945326924324,0.0016407357747273237
-0.0014990195631980896,0.0016383231102965047
0.02036212384700775,0.0016527522819728244
0.0012997910380363464,0.0016524795002886188
-0.020331457257270813,0.0016354410928338672
0.013330377638339996,0.0016445308302870912
0.028171533718705177,0.0016652068154066851
0.013953141868114471,0.0016748113460014022
0.021176356822252274,0.001690096864146649
0.0239688903093338,0.0017076078831461815
0.03619573265314102,0.0017347905900596571
9.784474968910217e-05,0.0017334968245016507
0.0002067945897579193,0.001732286871267383
0.0410362184047699,0.0017635216226782166
0.003911416977643967,0.0017652332053143761
-0.010741453617811203,0.0017552400041267158
0.015839409083127975,0.001766524083397154
0.002352248877286911,0.0017669946228234229
-0.00669286772608757,0.0017601802134696058
0.02395077422261238,0.0017781024164341098
0.011914309114217758,0.0017863106654218699
-0.0007795803248882294,0.001784227321577494
0.020381100475788116,0.0017993666108084149
0.03937531262636185,0.00183003658647975
0.008069545030593872,0.0018351426593694647
-0.010970063507556915,0.0018246363173214592
0.025681234896183014,0.001844260746858621
0.00838521495461464,0.0018496552126335461
-0.0043454281985759735,0.0018445328703901164
0.0006706453859806061,0.0018435597707339559
0.00116671621799469,0.0018429972689613058
0.011221714317798615,0.0018508113723107282
-0.0005546733736991882,0.00184880212296602
0.006943102926015854,0.0018530679843854596
0.021191641688346863,0.0018693022621398998
0.010603070259094238,0.0018766523414998073
0.012760762125253677,0.0018858348350486464
0.01749902218580246,0.001899039644905543
-0.00022591650485992432,0.001897238042460085
0.003516972064971924,0.0018986146707046108
0.004556652158498764,0.0019008792819010752
0.00827491283416748,0.0019063230810299205
0.004109937697649002,0.0019082096567210934
0.0005353540182113647,0.0019070314812572678
0.011319871991872787,0.0019151289262809834
-0.005784321576356888,0.001908489585478359
0.0032354891300201416,0.001909636601983412
0.0007325150072574615,0.001908616720640487
0.0003844909369945526,0.0019072930670450793
0.009824942797422409,0.0019109407672783419
-0.0018044523894786835,0.0019109407672783419
0.004527352750301361,0.0019132290530115873
-0.0003357641398906708,0.0019112575345297475
0.0012475401163101196,0.0019106743574928342
0.003862246870994568,0.001912393066299371
-0.010849930346012115,0.0019011277417320261
0.0034186951816082,0.0019024703653463108
-0.0021192245185375214,0.00189890418168995
-0.002909865230321884,0.0018946303948982146
-0.009936388581991196,0.001884091831957647
0.0013923607766628265,0.0018836528332187947
-0.0012695156037807465,0.001880831494232216
-0.015349097549915314,0.0018653803678727603
-0.0032982714474201202,0.0018607395099453916
-0.019857138395309448,0.0018217148238858334
-0.019718259572982788,0.0018217148238858334
0.07669657468795776,0.0018894552970900914
0.01660466566681862,0.0019027975140258903
-0.10077952593564987,0.0018094929815384573
0.04687897115945816,0.001850535249100091
0.05621260404586792,0.0019001468005353827
-0.044799111783504486,0.0018574366498295357
-0.024982094764709473,0.0018328371303805162
0.03968068212270737,0.0018676003294085426
0.02484961599111557,0.0018887542031101395
-0.04445013403892517,0.0018460110103146459
0.04206807538866997,0.0018831903463909553
0.02539382502436638,0.001904968142819293
-0.039303384721279144,0.001866717076593204
-0.01055065542459488,0.001865460202298956
0.012898363173007965,0.001865460202298956
-0.02558140456676483,0.0018398238783582342
-0.003964178264141083,0.00183439156181486
-0.006465509533882141,0.001826607228757682
-0.03031609207391739,0.0017963994818666468
-0.008521024137735367,0.0017866833975922391
0.027178017422556877,0.0018106433579444753
-0.0090886689722538,0.0018003376744475824
-0.023059412837028503,0.0017767845692319613
0.003180805593729019,0.0017781174623192637
0.009875010699033737,0.0017858195246069307
-0.02071014791727066,0.0017643779425964253
-0.0017871856689453125,0.0017609861293678402
0.009596973657608032,0.0017684844310593287
-0.009943529963493347,0.0017572550895339177
-0.019886236637830734,0.0017364628996971107
0.013844406232237816,0.0017481173073879439
0.0039735473692417145,0.0017502635431328045
-0.005864214152097702,0.0017429058108812533
0.003644842654466629,0.0017447471640639712
0.01777997612953186,0.001760301450331791
-0.00432094931602478,0.0017543912998469534
-0.00957326591014862,0.0017433613577418968
6.51627779006958e-05,0.0017417241612309913
0.0003050975501537323,0.0017403199820546947
-0.011480357497930527,0.0017273735426976465
-0.0025095678865909576,0.0017232166964220317
0.003901243209838867,0.00172535754730163
-0.014412302523851395,0.0017092262474799978
0.0014666877686977386,0.0017092262474799978
0.002378266304731369,0.0017098875376265407
-0.010834705084562302,0.0016974654122940836
-0.015149064362049103,0.0016807527297660755
0.0008997954428195953,0.0016799765607137139
0.01045624166727066,0.0016887149036763657
-0.011739473789930344,0.001675320478103387
-0.008769221603870392,0.0016648833653284914
-0.0014132820069789886,0.0016618018505376985
-0.004622574895620346,0.0016554993499685818
-0.005625549703836441,0.0016481842534683997
-0.004505913704633713,0.0016419903705308732
-0.008119001984596252,0.0016321488518012245
-0.006959307938814163,0.0016234712121043565
0.007023211568593979,0.0016103384549238096
-0.016718115657567978,0.0016103384549238096
-0.02396363765001297,0.0015843718186996905
0.0004803687334060669,0.001583248914066863
0.005213432013988495,0.0015869476508090818
-0.010909218341112137,0.0015741935116810916
-0.009819958359003067,0.001562544125979507
0.00794735923409462,0.0015690831539888223
-0.010526958853006363,0.001556673798733065
-0.014481551945209503,0.001540192154585576
-0.00046634674072265625,0.0015381266445638302
-0.005239352583885193,0.0015311381975390047
-0.0025031156837940216,0.0015269713680992672
0.004397690296173096,0.0015299413955115549
-0.022003185003995895,0.0015055535193345584
0.01135849580168724,0.0015157813176684218
-0.0029527172446250916,0.0015111351271900868
0.0018854737281799316,0.0015115249942024807
-0.005205925554037094,0.0015045173801485829
-0.021951112896203995,0.0014800084718551696
0.006380490958690643,0.001485137371691897
0.008991781622171402,0.001493006689659738
-0.005566168576478958,0.001485594466525702
-0.014967989176511765,0.0014682901012806895
0.008648492395877838,0.0014758537247540199
0.004100475460290909,0.0014786229316537049
-0.017710823565721512,0.0014583440491533592
-0.007884550839662552,0.0014484550268713864
0.008651357144117355,0.0014560910489173808
0.013022085651755333,0.0014683718832046446
-0.02059188485145569,0.0014449113357542919
-0.0040489546954631805,0.001439059585024812
0.0032105930149555206,0.0014409494673746804
0.0034237541258335114,0.0014430680261281136
-0.0015011057257652283,0.0014399174012639034
-0.01326519250869751,0.0014241568379904648
-0.006216727197170258,0.0014159549317073633
-0.008592050522565842,0.0014051956319802888
0.0009236112236976624,0.0014046771045639719
-0.0084005668759346,0.0013941036206315404
-0.010098896920681,0.001381691353685789
0.00024184957146644592,0.0013804584821840208
0.001912180334329605,0.0013810344668321176
0.0006556771695613861,0.0013802475494312863
-0.005612418055534363,0.0013671614718388833
-0.0036665350198745728,0.0013671614718388833
0.015235040336847305,0.0013822735865875366
-0.001963455229997635,0.0013786222889626547
-0.03812218829989433,0.0013354503596143942
0.0050451308488845825,0.0013395107573357914
0.021404167637228966,0.0013615044475593586
-0.014438148587942123,0.0013441605819216051
-0.024137958884239197,0.0013161473266308469
0.020676730200648308,0.0013374617627407695
-0.009087413549423218,0.0013259682867560697
-0.04526500403881073,0.0012745277931287616
-0.006710786372423172,0.001265698703488806
0.01305576041340828,0.0012787531453250047
-0.013403214514255524,0.0012624735892748753
-0.0003824010491371155,0.0012344264782512156
-0.02237560972571373,0.0012344264782512156
-0.00841749832034111,0.0012236789885274161
-0.016167812049388885,0.0012042863410755278
-0.004353653639554977,0.0011980802361420814
0.0070061031728982925,0.0012045745963270849
-0.010558336973190308,0.00119140345266673
0.005863955244421959,0.001196642607248922
-0.02043246105313301,0.001172357396206849
-0.008399054408073425,0.0011615958796301802
-0.006111692637205124,0.0011534070796188202
0.010375455021858215,0.0011638040465088851
-0.025777257978916168,0.001133389474770278
-0.02484889328479767,0.0011040177203358007
0.01720735803246498,0.0011222462665956838
0.027347156777977943,0.0011337188882620858
-0.014929965138435364,0.0011337188882620858
0.0075556933879852295,0.001141017537739933
-0.002042856067419052,0.0011373942328933252
-0.00886761024594307,0.001125993325900961
-0.0014544613659381866,0.001123048976445814
-0.0014957226812839508,0.0011200569894772464
-0.0008008591830730438,0.0011178594464532226
-0.02430909499526024,0.001088732953684589
-0.006984207779169083,0.001079473433968688
0.019791441038250923,0.0011009634621517138
-0.0016311705112457275,0.0010978216635488657
-0.001682240515947342,0.001094620648752905
-0.025371216237545013,0.0010641084410444254
-0.01090756431221962,0.0010502888344153815
-0.008533105254173279,0.0010392121174482927
0.0197268258780241,0.001060839026731003
-0.0184304378926754,0.0010382536240689502
-0.004039052873849869,0.001032362937563116
0.015438888221979141,0.0010490982881280898
0.02254568040370941,0.0010741009405492025
-0.02771444246172905,0.0010405754197997858
-0.00846932828426361,0.001029487011496716
0.010866865515708923,0.0010409713981716728
-0.018362373113632202,0.0010182916385177026
-0.01822599396109581,0.0009957702493268996
0.013028228655457497,0.001009868894762565
-0.010840114206075668,0.000995967175817602
0.0013447999954223633,0.0009963769022556623
0.010608039796352386,0.0010076800443719425
0.0004483908414840698,0.0010070215391264187
-0.011390350759029388,0.000992407416790628
-0.00650903582572937,0.0009835540926034325
0.0022438615560531616,0.0009850432981758684
-0.007529545575380325,0.0009749703499948103
-0.0004783831536769867,0.0009732489685158162
-0.002633228898048401,0.000968972352439096
-0.006897255778312683,0.0009596335142950434
-0.01888595148921013,0.0009360451551817658
-0.014953270554542542,0.0009171371924627382
0.027042604982852936,0.0009482620624833996
0.00033875927329063416,0.0009475350844075407
0.005260776728391647,0.0009526855889613874
0.00889875553548336,0.0009621850063523352
-0.04899711534380913,0.0008625158482675507
-0.032376255840063095,0.0008625158482675507
0.020567970350384712,0.0008861541516315938
-0.048995111137628555,0.0008262497269531946
-0.055705610662698746,0.0007582817132739049
0.024185795336961746,0.0007864801889149254
0.02856753207743168,0.0008199562637090935
-0.05782822147011757,0.0007492064886639897
0.010561319068074226,0.0007610564259574114
0.034175243228673935,0.0008014549700347609
-0.05004832521080971,0.0007399084515918396
0.02204454503953457,0.0007657231138130361
-0.01729607954621315,0.000743813756756446
-0.0034731216728687286,0.0007386929305106348
0.0127495639026165,0.0007532941950988076
-0.021978508681058884,0.0007256298069893251
-0.010134220123291016,0.0007123991754837951
0.021009255200624466,0.0007371536341806258
-0.005349867045879364,0.000729721805147045
-0.020075835287570953,0.000704292475279977
-0.024519506841897964,0.000673430119616734
-0.0202888622879982,0.0006477546306638606
-0.017781242728233337,0.0006251581181391499
-0.011020094156265259,0.0006108643491451279
0.0004900358617305756,0.0006107158842622488
-0.024031251668930054,0.0005804059687048447
-0.023994844406843185,0.0005501465454095934
-0.011782243847846985,0.000534945910684545
-0.02652044966816902,0.0005015634359703999
-0.02207755669951439,0.0004736752502795793
-0.012243963778018951,0.00045795111474587557
-0.024445436894893646,0.00042712887502798153
-0.004548411816358566,0.000420964487150759
-0.0012972615659236908,0.0004188335416611814
-0.0221734419465065,0.0003907861269924301
-0.0026613958179950714,0.00038699312946860855
-0.013671349734067917,0.00036950497352707763
-0.0059754252433776855,0.0003616041392170689
-0.01272103562951088,0.0003452970599181109
-0.005273733288049698,0.00033828613434627535
-0.02154749259352684,0.00031095185356448045
-0.011074695736169815,0.0002967176377031555
-0.01450875774025917,0.00027818971073261206
-0.012473788112401962,0.0002622158757967008
-0.008584778755903244,0.00023960639195346888
-0.00892447680234909,0.00023960639195346888
-0.00413929671049118,0.0002341050380896101
-0.006482977420091629,0.00022565796648026207
-0.0060800909996032715,0.00021772049902028516
-0.01558941975235939,0.00019780382060772156
-0.00724652037024498,0.00018841511436284343
-0.00495605543255806,0.00018192075109637522
0.00035510584712028503,0.0001821395879097709
-0.02130245417356491,0.0001549658395103887
-0.01863522082567215,0.0001311774741003761
-0.008929263800382614,0.00011969613533877552
-0.019677970558404922,9.458505243902649e-05
-0.02679072692990303,6.0452139848129865e-05
-0.007944881916046143,5.027927792106796e-05
0.023110603913664818,3.2994831500232115e-05
-0.03653576225042343,3.2994831500232115e-05
-0.021923352032899857,5.015868056749984e-06
0.03774356096982956,5.315037385040135e-05
-0.0362388975918293,6.818349030684429e-06
-0.07560180127620697,-8.979523040918547e-05
0.02585469000041485,-5.661284488062246e-05
-0.046385258436203,-0.00011591991411539608
-0.08404050022363663,-0.00022345222631597577
0.09509962797164917,-0.00010120487454631533
0.06807181239128113,-1.3697603778065062e-05
-0.07842564582824707,-0.00011443778963508474
-0.06181027367711067,-0.00019377261871983485
0.03736891970038414,-0.0001454276877337917
-0.03775705397129059,-0.00019387851559680646
-0.02289741113781929,-0.00022315076219056015
0.01770791783928871,-0.00020001142094029192
0.02021211013197899,-0.0001736472666087818
-0.05604439601302147,-0.00024587263328846063
0.01357024535536766,-0.00022799666603635875
0.037539366632699966,-0.00017908897842702906
-0.015289094299077988,-0.00019867294800673951
-0.034281741827726364,-0.00024288586296722253
0.04303593561053276,-0.00018669587506726037
-0.017704438418149948,-0.00020945908063368907
-0.03492312505841255,-0.0002546058051834479
0.01279197633266449,-0.00023762369213771735
0.04367215558886528,-0.0001804199864851193
